text,text_clean,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"Siapa tahu, dengan semakin tingginya tingkat fitur pengamanan paspor Indonesia, Negara-Negara asing akan lebih berminat untuk memberikan fasilitas USER untuk para WNI, khususnya pemegang paspor biasa.'",tingginya tingkat fitur pengamanan paspor indonesia negara negara asing berminat fasilitas warga negara indonesia pemegang paspor,0,0,0,0,0,0,0,0,0,0,0,0
"Gampangan banget sih jadi orang, baru dipuji dikit aja udah kaya mau ngasih kehormatannya aja haha TOLOL'",gampangan banget sih orang dipuji kayak kehormatannya haha tolol,1,1,1,0,0,0,0,1,0,1,0,0
"USER sa ingat monyet mana quote ni :')""",sa monyet kutipan nih,0,1,0,0,0,0,0,0,0,0,0,0
"RT USER: USER USER USER USER Politikus apa pelawak? Sorry, kayak karakter pelawak haji bolot. Kalo denger yg die\xe2\x80\xa6'",politikus pelawak maaf kayak karakter pelawak haji bolot dengar,0,0,0,0,0,0,0,0,0,0,0,0
Bila sesuai kepentingan jokowi didukung bila mengganggu kepentingan akan disikat,sesuai kepentingan jokowi didukung mengganggu kepentingan disikat,1,0,1,0,0,0,0,0,1,1,0,0
Hahahahahahah.....jadi ada yang malu2 mengakui kenerja Presiden ya. ð???ð???ð???ð???,haha malu malu mengakui kinerja presiden ya,0,0,0,0,0,0,0,0,0,0,0,0
sing: Pacarku hilang diambil setan\napa wajahku kurang serem sayaang.. \n\xe3\x83\xbe(\xef\xbd\xa5\xcf\x89-\xef\xbd\xa1)~',sing pacarku hilang diambil setan wajahku seram sayang,0,1,0,0,0,0,0,0,0,0,0,0
41. Bila bijak USER akan memilih opsi mundur dan bila berambisi kekuasaan Jokowi akan pilih opsi bertahan,41 bijak memilih opsi mundur berambisi kekuasaan jokowi pilih opsi be ahan,1,0,1,0,0,0,0,0,1,1,0,0
Padahal pak jokowi dah pesan kerja kerja dan kerja . Eh ini malah demo sigoblok teh.,jokowi pesan kerja kerja kerja eh demo si goblok teh,1,1,1,0,0,0,0,0,1,1,0,0
USER Pak USER tujuan hidup Muslim beribadat ke Allah SWT bertentangan dgn kepentingan bangsa & negara,tujuan hidup muslim beribadah allah subhanahu wa taala be entangan kepentingan bangsa negara,1,0,0,1,1,0,0,0,0,0,1,0
Beritanya BOHONG MULU nih pak jokowi URL,beritanya bohong mulu nih jokowi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
"Info : Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018 #alambanten",info warga badui selesai memperingati tradisi seba pendopo pemerintah kabupaten lebak dilanjutkan be emu gubernur banten wahidin halim sabtu 21 4 seba baduy 2018 alam banten,0,0,0,0,0,0,0,0,0,0,0,0
USER Sitip apa siapa',sitip,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Coba ente kroscek soal tka ke dede yusuf, sama tuh dia juga oposan kaya ente tapi dia realistis dengan data dan mata kepala sendiri, gak kaya ente cuma katanya ente telen dah tuh mentah2",coba kroscek tenaga kerja asing adik yusuf oposan kayak realistis data mata kepala kayak telan mentah mentah,1,0,1,0,0,0,0,0,1,1,0,0
Kesepakatan bersama 4 ; #DodiGiri4Sumsel; USER; USER USER; USER USER;,kesepakatan 4 dodi giri 4 sumatera selatan,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Iya jg sih.. Yg bilang banyak aseng &amp; ga jg anggota dpr.. Trus bgmn donk..',iya sih bilang asing amp anggota dewan perwakilan rakyat,0,0,0,0,0,0,0,0,0,0,0,0
Bahagianya USER Selfie dengan USER di Pesawat Presiden #JokowiCakImin,bahagianya swafoto pesawat presiden jokowi cak imin,0,0,0,0,0,0,0,0,0,0,0,0
USER Apakah henponku cacat:(',handphoneku cacat,0,0,0,0,0,0,0,0,0,0,0,0
Aduh badan gendut gak PD..Jangan khawatir JUS HERBAL CMP dapat menurunkan BB 2-5 kg /minggunya nyata hasilnya plus mengobati berbagai penyakit kepoin y.minat chat me:hp: 082316861194/ pin :D2907677',aduh badan gendut khawatir jus herbal cmp menurunkan bb 2 5 kg minggunya nyata hasilnya plus mengobati penyakit mengepoi iya minat chat me handphone 082316861194 pin d2907677,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: kontol si abang mengucapkan selamat pagi URL,kontol sih abang selamat pagi uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
"RT USER: Pngen bngt dudukin kontol kayak gini nusuk2 perut, siapa yg mo jd kudanya didudukin? #bokepgratis #memek #ngentot http\xe2\x80\xa6'",banget duduki kontol kayak menusuk nusuk perut kudanya diduduki bokep gratis memek ngentot hypertext transfer protocol,0,1,0,0,0,0,0,0,0,0,0,0
"TIADA PANGKAT YG PALING MULIA DI DUNIA INI SELAIN PANGKAT SEORANG IBU !!!; Sehebat apapun manusia pasti terlahir dari seorang IBU; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #PlongaPlo",tiada pangkat mulia dunia pangkat sehebat apapun manusia terlahir keahlian cebong 1 tukang tipu plonga plongo mengakibatkan optimisme 2019 ganti presiden plonga plongo,1,1,0,1,0,0,0,0,1,0,1,0
Mampir di tulisan terbaru saya ya. :) #BeraniTraveling ; ;,mampir tulisan terbaru ya berani jalan jalan,0,0,0,0,0,0,0,0,0,0,0,0
"paling gemes sih sama yang dudukin bangku prioritas tapi lansia bukan, hamil atau bawa anak ngga, cacat apalagi.'",gemas sih duduki bangku prioritas usia hamil bawa anak cacat,0,0,0,0,0,0,0,0,0,0,0,0
"Saya pernah baca, bila anda berhenti melakukan (\xe2\x9c\x8a\xf0\x9f\x92\xa6) atau (\xf0\x9f\x96\x95\xf0\x9f\x92\xa7) selama min 3 bulan, anda akan merasakan setiap hari seperti memakai acid dosis rendah. Saya pengen coba tapi terlalu cupu buat berhasil.\n\nBarangkali ada yang mau coba terus beneran, saya bakal berusaha lebih keras'",baca berhenti min 3 merasakan sepe i memakai acid dosis rendah coba cupu berhasil barangkali coba benaran berusaha keras,0,0,0,0,0,0,0,0,0,0,0,0
LESBI GUA UDAH AJA ANJIR',lesbi gue anjir,0,1,0,0,0,0,0,0,0,0,0,0
#BeritaIslam: Rabbi Israel Sebut Orang Berkulit Hitam Sebagai \xe2\x80\x9cMonyet\xe2\x80\x9d Picu Kecaman Keras URL,berita islam rabi israel orang berkulit hitam picu kecaman keras uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
"USER Mengadu ke Allah agar para pemimpin yang bejat,bangsat,bajingan segera bertaubat kepada Allah dan kembali ke jalan Allah.'",mengadu allah pemimpin bejat bangsat bajingan be aubat allah jalan allah,0,1,0,0,0,0,0,0,0,0,0,0
"Perhatikan: \n\nKampus mana yg pertama kali aksi demo melawan dan menuntut Suharto mundur? Kampus mana yg gencar terus menerus selama lebih 1 bulan aksi demo tanpa henti?\n\nTrisakti, Atmajaya, Untar, Unkris, UKI\n\nKampus2 yg terafiliasi dg CSIS, Elit K",perhatikan kampus pe kali aksi demo melawan menuntut suha o mundur kampus gencar menerus 1 aksi demo henti trisakti atma jaya universitas tarumanegara universitas kristen uki kampus kampus terafiliasi csis elite k,0,0,0,0,0,0,0,0,0,0,0,0
"Begitulah Pak jika seseorang sudah mengidap paranoid kayak bapak ini, semua ditangkap",mengidap paranoid kayak ditangkap,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER Membawa nama Islam tp mnggunakan cara PKI.\nPartai Komunis Syariah',membawa nama islam partai komunis indonesia ai komunis syariat,1,0,0,1,1,1,0,0,0,0,1,0
USER USER Dasar culun dan plongo...',dasar culun plongo,1,1,1,0,0,0,0,0,1,1,0,0
"USER Ini sudah termasuk teror , bukan aparat inimah tapi keparat politik.! Bahasanya Mafia politik, hati-hati bos kami tidak takut ancaman / intimidasi Demokrasi. #polri USER \n\nCat. \nUSER'",teror aparat inimah keparat politik bahasanya mafia politik hati hati bos takut ancaman intimidasi demokrasi kepolisian republik indonesia kucing,1,1,0,1,0,0,0,0,1,0,1,0
Gpp lah drpd si tabib cabul.. Teriak2 gak karuan sambi ngocok tongkol minta gbr bugil pecun... Hoaalaaaah gak ngebayang ana.. Dasar binatang \xf0\x9f\x98\x84\xf0\x9f\x98\x84 URL,sih tabib cabul teriak teriak karuan sambi mengocok tongkol gambar bugil pecun hoaalaaaah membayang dasar binatang uniform resource locator,1,1,1,0,0,0,0,1,0,1,0,0
Pak USER harusnya jadi Ulama yang Pewaris Nabi. Menegakkan kebenaran karena data dan keilmuan. Bukan semata Tsiqoh krn yg pertama AL FAHMU. Pak USER bisa belajar dari USER perihal USER,ulama pewaris nabi menegakkan kebenaran data keilmuan tsiqoh pe al fahmi belajar perihal,0,0,0,0,0,0,0,0,0,0,0,0
Mari kita pecat ahok dari gubernur Jakarta krn hny bikin rusuh dan konflik di negeri ini jangan mau dibohongi ahok,mari pecat ahok gubernur jaka a bikin rusuh konflik negeri dibohongi ahok,1,0,1,0,0,0,0,0,1,1,0,0
"Ingat-ingat Jokower RT""USER: USER Nah disini tim sukses Ahok agak terlena mereka lebih mengedepankan hasil kinerja (rasio) ketimbang 2 aspek lain.""",jokower tim sukses ahok terlena mengedepankan hasil kinerja rasio ketimbang 2 aspek,1,0,0,1,0,0,0,0,1,0,1,0
USER bentar bentar kunyuk mirip siapa yak *mikir keras*',bentar bentar kunyuk ya pikir keras,1,1,1,0,0,0,0,0,1,1,0,0
"USER Presiden yg mempermalukan bangsanya sendiri, plonga plongo tolah toleh macam boneka idiot",presiden mempermalukan bangsanya plonga plongo tulah toleh boneka idiot,1,1,1,0,0,0,1,0,0,1,0,0
"Keputusan ERKA hari ini harus kita HORMATI, begitupun sebaliknya KAMI tidak akan memilih partai pendukung PENISTA AGAMA.",keputusan erka hormati memilih ai pendukung penista agama,1,0,0,1,1,0,0,0,0,0,1,0
"Jokowi mengatakan, sebuah negara akan kuat bila umaroh (pemerintah) dan ulama berjalan beriringan dan selalu bersilaturahmi.",jokowi negara kuat umara pemerintah ulama berjalan beriringan bersilaturahmi,0,0,0,0,0,0,0,0,0,0,0,0
"Tolol dan goblok sih pemain teriak gituh,ga mikir dampak nya fans masing2 jadi makin panas dan pemain nya sendiri yang rugi saat away takut nya terjadi apa2...harus cepat2 di atasi sebelum panas pisan'",tolol goblok sih pemain teriak pikir dampak nya fan panas pemain nya rugi away takut nya cepat cepat atasi panas banget,1,1,1,0,0,0,0,0,1,1,0,0
"USER USER USER Apakah Rasulullah orang kaya, \nRasulullah menggadaikan baju besinya ke orang yahudi, apa karena Rasulullah banyak harta..???\nMikir dong, \nnah apa lagi ngutang dgn bunga/riba, apa Rasulullah suka...???'",rasulullah orang kayak rasulullah menggadaikan baju besinya orang yahudi rasulullah a mikir berutang bunga riba rasulullah suka,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Setya Novanto sampe level tertentu akan pendendam. Tp ga akan bikin lawannya babak belur sampe mati.,setya novanto level te entu pendendam bikin lawannya babak belur mati,1,0,1,0,0,0,0,0,1,1,0,0
RT USER USER Pasti ada hubungannya sama partai komunis dari Cina ini rezim antek antek aseng!,hubungannya ai komunis cina rezim antek antek asing,1,0,0,1,0,1,0,0,0,0,1,0
"Apa KASN BERANI LAWAN?KL.IYA\nRAKYAT SALUT..!JGN HNY KY OMBUSMAN..KOAR2 TRS.DIEM.MANA HASILNYA?MALAH NGURUSI TKA DISULUT!APAAN TUH..TANAH ABANG DITUTUP.USER BUNGKAM.PD TAKUT ORMAS ATAU TAKUT G DPT/DISETUJUI BAGIAN APBD?KL NIAT UD\nUSUT ,PASTI B",komisi aparatur sipil negara berani lawan iya rakyat salut ky ombudsman koar koar diam hasilnya mengurusi tenaga kerja asing disulut tanah abang ditutup bungkam takut organisasi masyarakat takut disetujui anggaran pendapatan belanja daerah niat usut b,1,0,0,1,0,0,0,0,1,0,1,0
Seblak = pusing/mencret',seblak pusing mencret,0,0,0,0,0,0,0,0,0,0,0,0
"USER ada temen w lesbi tapi gak sampe troma jugaaih, xari temen baru aja, gak semua cewek yg tampangnya agak laki itu lesbi kok -_-'",teman gue lesbi trauma xari teman cewek tampangnya laki lesbi,0,0,0,0,0,0,0,0,0,0,0,0
USER USER ya emang NU musuh yg ditakuti PKI \ncoba lu baca buku\xc2\xb2 sejarah banyak dijual\n\nBK membuat nasakom itu Krn kemauan BK untuk mengakomodir 3 partai besar pada masa itu \n\nNU 'ikut' agar pemerintah tdk 100% dikuasai PKI \n\nbl,ya nu musuh ditakuti partai komunis indonesia coba baca buku sejarah dijual nbk nasakom kemauan buku mengakomodir 3 ai nnu pemerintah 100 dikuasai partai komunis indonesia nbl,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER HAHAHAHA...\nAnak monyet mana ngerto wong DONGO...\nBaca dt belakang ""efilnikcufecin""..\nKeturunan monyet memang DONGO...\xf0\x9f\x98\x83\xf0\x9f\x98\x86'",haha anak monyet nge o orang dongok baca dt efilnikcufecin keturunan monyet dongok,1,1,0,1,0,0,0,0,1,0,1,0
USER anjir kebayang:(',anjir terbayang,0,1,0,0,0,0,0,0,0,0,0,0
"Alhamdulillah Pak USER dekat lagi dengan ulama. Sering silaturahmi ke pesantten. Tiga tahun silam Pak JKW jarang ke pesantren. Bahkan ke ulama yang berseberangan, gak mau bertemu. Ada apa ya",alhamdulillah ulama silaturahmi pesantren silam jokowi jarang pesantren ulama berseberangan be emu ya,0,0,0,0,0,0,0,0,0,0,0,0
Persebaya kemarin gak menang. \nInggris kalah. \nTimnas kalah.\nKalahe karo malaysia sisan. \nAh taek mencret kabeh!',persebaya kemarin menang inggris kalah tim nasional kalah kalahnya malaysia tai mencret,1,1,0,1,0,0,0,0,1,0,1,0
Sekolah agama bukan pengukur iman seseorang.,sekolah agama pengukur iman,0,0,0,0,0,0,0,0,0,0,0,0
USER Beli album dll adalah sebuah saksi bisu kehidupan ku.',beli album saksi bisu kehidupan ku,0,0,0,0,0,0,0,0,0,0,0,0
"USER paham komunis dimata liberal adalah radikal, begitupun sebaliknya, trus knp masjid yg disasar??'",paham komunis dimata liberal radikal masjid disasar,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Sbb pro yahudi',pro yahudi,0,0,0,0,0,0,0,0,0,0,0,0
USER Ke goblog an yang hqq ketika pacaran bertahun2 tapi gatau ketemu..fake ppl is everywhere.. mesakno se tapi kok heran aku wkwkwk',goblok an hakiki pacaran be ahun2 tau ketemu fake ppl is everywhere merasakan heran wkwk,0,1,0,0,0,0,0,0,0,0,0,0
Bagi Allah SWT dungu & biadab tak ada kata cukup sebelum semua kafir dihilangkan dari muka bumi & sisa hanya Mukmin,allah subhanahu wa taala dungu biadab kafir dihilangkan muka bumi sisa mukmin,1,1,0,1,1,0,0,0,0,0,1,0
"USER USER Tdk aneh juga krn konsultan asing selalu dipakai untuk memuluskan korupsi oleh pejabat pemerintah/BUMN, hal yg sama juga terjadi dlm perpanjangan konsesi USER melibatkan Deutchbank, Rostchild dan konsultan asing lainnya yg m",aneh konsultan asing dipakai memuluskan korupsi pejabat pemerintah badan usaha milik negara perpanjangan konsesi melibatkan deutchbank rothschild konsultan asing,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Bodat KOMUNIS TOLOL',monyet komunis tolol,1,1,1,0,0,1,0,0,0,1,0,0
rp haneul pada jualan memek di tl.yang on retweet',rupiah haneul jualan memek lini on retweet,0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER Yang teriak susah pasti gak dapet jawabannya..dan lo gak bisa jawab kan?\nSimpel kok..\nDungu sok pinter mah kebaca bong!\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nK,teriak susah jawabannya simpel dungu sok pintar kebaca bong natural killer,1,1,1,0,0,0,0,0,1,1,0,0
USER USER lu kampang',kampang,1,1,1,0,0,0,0,0,1,1,0,0
"mau setya novanto tersangka atau alien kena.. tetap blokir jokowi , pecat jokowi.. tutup pintu istana buat jokowi",setya novanto tersangka alien kena blokir jokowi pecat jokowi tutup pintu istana jokowi,1,0,1,0,0,0,0,0,1,1,0,0
"dengan senang hati. Si cewek tadi dilepasin dan si mbaknya naik ke angkutan umum itu. Jadilah di mbaknya di gang bang sama para rapist kunyuk itu. Setelah selesai, si mbaknya balik ke mobilnya. Sebelum ngegas pergi, dia bilang ke para rapist itu.'",senang hati sih cewek dilepaskan sih mbaknya angkutan mbaknya gang bang pemerkosa kunyuk selesai sih mbaknya mobilnya marah pergi bilang pemerkosa,1,1,0,1,0,0,0,1,0,0,1,0
"Belum Sepaham dgn Kepemimpinan Pak JOKO WIDODO Aku dgn Kerendahan Hati mengajak Marilah Bersama sama, ""Kita Dukung Pak JOKOWI 2 Priode Percayalah INDONESIA yg sudah Baik menjadi Jauh lebih baik Kerja kerja kerja Melayani RAKYATnya setelah 2019 s/d 2024 Ber",sepaham kepemimpinan joko widodo kerendahan hati mengajak marilah dukung jokowi 2 periode percayalah indonesia kerja kerja kerja melayani rakyatnya 2019 si 2024 ber,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Ustad ini melihatnya pake pantat',ustad pakai pantat,1,1,1,0,0,0,0,0,1,1,0,0
"USER USER USER He..hee negeri ini butuh orang2 yg jujur dlm bekerja spt Rezim skrg ini. Bukan para pengikut kamu Bani Cabul &amp; kampret yg hanya bisa menghembuskan fitnah, hoax, provokasi &amp; kebencian \xf0\x9f\x98\x82'",he he negeri butuh orang orang jujur surat pemberitahuan tahunan rezim pengikut bani cabul amp kampret menghembuskan fitnah hoaks provokasi amp kebencian,1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER USER USER USER USER USER Ketawain aja.orang munafik mah kerjanya bgt.pendukung wan Abud asu semua.\xf0\x9f\x98\x9c\xf0\x9f\x98\x84',mentertawakan orang munafik kerjanya banget pendukung wan abud anjing,1,1,0,1,0,0,0,0,1,0,1,0
"Nampaknya istilah yang tepat untuk \xe2\x80\x9cTKI Rental\xe2\x80\x9d atau \xe2\x80\x9cTKI Formalin\xe2\x80\x9d adalah \xe2\x80\x9cPekerja Migran Rumah Tangga Outsourcing\xe2\x80\x9d !\n\nPersoalanya adalah, bagaimanakah status atau kedudukan hukum para",nampaknya istilah rental formalin migran rumah tangga outsourcing persoalannya status kedudukan hukum,0,0,0,0,0,0,0,0,0,0,0,0
guru smk kota kediri siap sukseskan pilkada dan menolak berita hoax:,guru sekolah menengah kejuruan kota kediri sukseskan pilihan kepala daerah menolak berita hoaks,0,0,0,0,0,0,0,0,0,0,0,0
"12. Di awal sambutannya, Presiden USER menyampaikan apresiasinya dapat bertemu dengan para kader PMII yang diyakini memiliki semangat tinggi sebagai pemuda muslim Tanah Air #JokowiAjakMasyarakatOptimistis",12 sambutannya presiden apresiasinya be emu kader pergerakan mahasiswa islam indonesia diyakini memiliki semangat pemuda muslim tanah air jokowi ajak masyarakat optimis,0,0,0,0,0,0,0,0,0,0,0,0
"USER Begitulah pekaes yg doyan dgn pipis onta, ilmu jd nomor 2 yg utama adalah khutbahnya yg menyala-nyala dan berani mencaci Jokowi, yah itulah junjungannya kayak si pelari terlama sono tuh,,, wkwkwkwk.'",partai keadilan sejahtera suka pipis onta ilmu nomor 2 utama khotbahnya menyala nyala berani mencaci jokowi ya junjungannya kayak sih pelari terlama wkwk,1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER jgn gtu eek ayam anget',tai ayam hangat,1,1,1,0,0,0,0,0,1,1,0,0
USER Terbukti kampus kerakyatan. Kampus lain mu ngkin ga kepikiran jamban',terbukti kampus kerakyatan kampus mu ngkin kepikiran jamban,0,0,0,0,0,0,0,0,0,0,0,0
cinta itu buta dan tuli',cinta buta tuli,0,0,0,0,0,0,0,0,0,0,0,0
"Detik detik Presiden Indonesia, eh Gubernur Indonesia ? pak USER bertemu dengan Presiden Turki USER ; ; Tanpa teks, tanpa bingung lgsg nyrocos ngomong nampak sangat Akrab sekali. Beda dengan si itu... Ah sudahlah gak usah dibahas mmg kelia",detik detik presiden indonesia eh gubernur indonesia be emu presiden turki teks bingung langsung nyerocos berbicara menampak akrab beda sih ah dibahas kelia,1,0,1,0,0,0,0,0,1,1,0,0
USER Sapa dulu yang jual ke aseng? Lah ko pangeranya disodorin ke keluarga yg jual kekayaan bumi indonesia ke amerika? Mau kolaborasi jd antek aseng yah om?',sapa jual asing pangerannya disodorkan keluarga jual kekayaan bumi indonesia amerika kolaborasi antek asing ya om,0,1,0,0,0,0,0,0,0,0,0,0
USER Hahaha sis tak pernah main sarahah ni. Ini agenda yahudi semata !! \xf0\x9f\x98\x82',haha sis main sarah nih agenda yahudi,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER pertanyaan bodoh, kalau ini dijawab sama aja ikut dongo kata. om RG'",pe anyaan bodoh dongok om rg,0,1,0,0,0,0,0,0,0,0,0,0
"(cont.) kekerasan yang berujung pembunuhan bukan hal yang asing untuk S\xc3\xa8rene. Tapi kali ini ada sesuatu yang menarik karena pelaku kekerasanlah yang menjadi korban disini. S\xc3\xa8rene sesekali melirik ke arah Lucas, menukar pikiran dari tatap. L",cont kekerasan berujung pembunuhan asing si kali menarik pelaku kekerasanlah korban si melirik arah lucas menukar pikiran tatap l,0,0,0,0,0,0,0,0,0,0,0,0
"USER Preman kampungan monyong putih kok dikasih panggung merusak acara, enek liatnya'",preman kampungan monyong putih dikasih panggung merusak acara enek lihatnya,1,1,1,0,0,0,0,0,1,1,0,0
"USER Lg cari dukungan ke mr presiden aseng,'",cari dukungan mr presiden asing,0,0,0,0,0,0,0,0,0,0,0,0
USER Gausah spoiler bangsad',spoiler bangsat,1,1,1,0,0,0,0,0,1,1,0,0
USER USER apaan babi',babi,0,1,0,0,0,0,0,0,0,0,0,0
RT USER PENJARAKAN PENISTA AGAMA !!! ATAU USER TURUN !!! URL,penjarakan penista agama turun uniform resource locator,1,0,1,0,1,0,0,0,0,0,0,1
USER TEMENNYA KAKAK GUE PERNAH.\n\n\xf0\x9f\x91\xa7 Kamu jurusan apaa\n\xf0\x9f\x91\xa6 Aku Sastra Rusia nih\n\xf0\x9f\x91\xa7 Pasti kamu komunis ya\n\xf0\x9f\x91\xa6 ????',temannya kakak gue jurusan sastra rusia nih komunis ya,0,0,0,0,0,0,0,0,0,0,0,0
